PressureSensor 1,PressureSensor 2,PressureSensor 3,PressureSensor 4,PressureSensor 5,PressureSensor 6,PressureSensor 7,PressureSensor 8,PressureSensor 9,PressureSensor 10,PressureSensor 11,PressureSensor 12,PressureSensor 13,PressureSensor 14,PressureSensor 15,PressureSensor 16,PressureSensor 17,PressureSensor 18,PressureSensor 19,PressureSensor 20,PressureSensor 21,PressureSensor 22,PressureSensor 23,PressureSensor 24,PressureSensor 25,PressureSensor 26,PressureSensor 27,PressureSensor 28,PressureSensor 29,PressureSensor 30,PressureSensor 31,PressureSensor 32,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,copX,copY,sumP,Tiempo (mm:ss.mmm)
35,291,1503,143,1831,2590,1209,1173,3192,2568,24,3275,343,213,2201,1947,368,861,1353,46,1206,406,149,557,19,19,22,19,341,478,19,19,986,1990,8186,552,-1094,486,61.66875439831105,189.43831808585503,28420,00:36.430
41,297,1613,728,1914,2685,1272,1222,3190,2522,23,3250,258,149,2144,1808,369,903,1389,62,1290,463,134,664,19,19,21,19,253,342,19,19,1059,1973,8335,970,-1438,524,62.86885330401017,181.35680904436276,29101,00:36.446
46,311,1762,148,2011,2761,1347,1297,3191,2494,22,3257,166,107,2050,1662,379,940,1408,63,1359,506,135,723,19,19,20,19,183,250,19,19,1059,1973,8335,970,-1438,524,63.57069668560276,179.70869201547416,28693,00:36.461
63,312,1813,180,2038,2882,1470,1390,3169,2454,22,3230,125,59,1904,1495,378,999,1468,86,1411,528,131,810,19,19,20,20,139,144,19,19,1083,2168,8393,1353,-2123,658,64.66258328706274,175.11238548028874,28816,00:36.476
69,300,1854,216,2062,2950,1665,1500,3170,2381,22,3183,87,34,1647,1285,386,1084,1485,107,1456,590,120,911,19,19,20,19,96,42,20,19,1235,2262,8659,1503,-2885,818,66.0961204802554,170.22158026233603,28818,00:36.492
73,298,1928,224,2082,2996,1950,1637,3160,2331,22,3088,72,35,1271,1084,397,1163,1503,142,1491,585,80,970,19,18,19,19,78,19,20,19,1303,2255,8854,1388,-3664,935,67.37969298093286,166.01326711353454,28793,00:36.507
85,302,1994,300,2109,3026,2336,1814,3115,2264,21,2963,54,29,778,778,429,1232,1474,190,1519,578,56,1060,19,18,19,20,50,19,20,19,1735,2568,9253,986,-4321,988,69.1476124085047,160.34503311258277,28690,00:36.523
97,317,2067,21,2118,3057,2440,1892,3054,2208,21,3212,44,26,615,681,494,1283,1459,22,1539,552,51,1076,19,18,19,20,34,19,21,19,1735,2568,9253,986,-4321,988,69.39566894616868,160.57443450815362,28515,00:36.538
114,356,2108,509,2125,3117,2583,1974,2978,2135,21,2285,47,20,364,553,563,1324,1448,994,1547,485,55,1080,19,18,19,23,29,19,21,19,1570,2496,9110,676,-5096,1044,72.27381528046422,150.00804780326058,28952,00:36.553
122,432,2147,22,2144,3163,2584,2106,2886,2049,21,2935,34,20,228,455,631,1349,1426,23,1535,411,43,1061,19,18,19,21,27,19,22,19,1742,2517,9645,618,-6197,1237,70.6911685899039,154.91716980458006,27991,00:36.569
137,484,2178,588,2190,3215,2364,2263,2776,1974,21,1589,29,20,196,345,738,1373,1413,1310,1483,354,48,975,19,18,19,21,29,19,23,19,2170,2722,9404,816,-7482,1469,73.53839886645413,142.15279844137442,28230,00:36.584
155,537,2193,664,2269,3248,2139,2451,2648,1889,21,1366,21,20,203,207,845,1425,1386,1531,1397,295,115,858,19,19,19,20,24,19,23,19,2460,2300,9539,1078,-9138,1746,73.94599750401142,138.23262613656624,28045,00:36.600
168,616,2232,735,2324,3246,1796,2664,2498,1803,21,1294,20,20,165,92,974,1410,1350,1421,1333,262,169,669,19,18,19,22,29,19,24,19,2630,3018,9595,1337,-11045,2292,73.45105824924411,135.6023277840516,27451,00:36.615
188,701,2251,32,2368,3205,1366,2884,2359,1705,20,2747,20,20,222,41,1082,1409,1318,23,1225,212,249,458,19,18,19,21,37,19,25,19,2630,3018,9595,1337,-11045,2292,69.12681683281333,146.31649037363977,26282,00:36.630
233,835,2275,22,2374,3200,1163,3042,2214,1599,20,2733,20,20,240,32,1167,1360,1255,23,1175,203,257,262,19,18,19,22,43,20,25,20,3362,3734,10460,1428,-12904,3024,68.34490544191432,145.09834040910846,25910,00:36.646
268,1015,2307,23,2384,3158,1022,3161,2099,1490,21,2705,20,21,227,24,1256,1265,1119,23,1096,168,242,90,19,18,19,22,45,20,27,20,4067,4631,10677,1465,-14871,3960,67.24365991966606,143.74842482476174,25394,00:36.661
294,1142,2323,22,2319,3113,982,3057,2064,1494,22,2654,21,21,182,21,1223,1016,900,23,1042,106,249,52,19,18,20,22,42,20,27,21,5554,5842,13888,1311,-17307,5030,65.69897272838449,143.94241979536096,24531,00:36.676
370,1244,1619,24,2316,3077,630,2798,1997,1513,24,2330,21,21,106,22,1190,935,804,32,879,86,253,69,19,19,24,24,70,20,29,22,6407,6167,14331,2122,-19115,6026,64.92836587417541,143.65032983574622,22587,00:36.692
464,1110,499,1825,2356,2933,198,2343,1953,1625,28,574,21,22,37,24,1062,892,787,768,592,55,169,105,19,21,29,20,90,21,30,23,6407,6167,14331,2122,-19115,6026,67.10330997825562,126.20152210678908,20695,00:36.707
481,881,29,2162,2228,2746,32,1653,1944,1742,30,411,23,22,31,25,933,708,663,329,330,70,94,185,20,23,29,22,160,22,31,42,7016,4593,15739,3428,-19739,6844,65.32669465775372,128.5790011601569,18101,00:36.723
42,394,31,978,1293,1955,32,619,1853,1539,30,153,26,25,32,28,601,509,40,30,27,99,32,251,24,29,31,31,275,25,32,66,3215,5707,16389,1963,-19838,8668,60.851688825008985,150.28139597556594,11132,00:36.738
24,272,31,31,1061,1713,31,454,1677,1407,31,161,27,25,31,29,401,370,31,31,27,91,31,188,25,25,32,31,315,26,31,44,3215,5707,16389,1963,-19838,8668,57.8430606617647,167.72518382352942,8704,00:36.753
27,158,31,31,504,1053,31,285,1441,1063,32,95,30,28,32,30,75,150,31,31,30,90,31,196,26,52,31,32,176,29,31,30,-3435,4758,14694,2171,-18079,9586,53.351742219215154,179.22792625169149,5912,00:36.769
29,29,31,31,152,337,31,162,905,535,31,31,30,31,58,30,29,87,32,31,30,74,32,187,29,29,32,32,346,31,31,30,93,6962,11232,-457,-17706,10250,59.188193456614506,204.9724039829303,3515,00:36.784
28,29,31,31,142,414,31,103,832,506,31,31,29,30,68,30,29,111,31,31,30,72,31,132,28,30,31,31,332,30,31,31,93,6962,11232,-457,-17706,10250,59.630441220017765,206.32528871779687,3377,00:36.800
29,101,32,31,142,369,31,115,795,523,31,32,29,30,61,31,37,136,32,31,30,78,31,203,28,29,32,32,355,30,31,30,-6503,6532,11166,-2259,-3811,4829,62.57726112843777,201.5269350722994,3527,00:36.815
29,113,31,32,137,384,31,131,799,571,32,31,30,30,45,31,70,95,32,32,30,82,31,200,29,29,31,32,359,29,32,30,-3293,3702,7414,-4266,7110,-175,61.62777777777778,199.87902777777776,3600,00:36.830
28,105,31,32,142,419,31,125,816,591,32,32,30,29,55,30,103,107,31,31,30,88,32,201,28,29,31,32,352,30,31,30,-1852,3913,4763,-4575,9914,-1158,62.293214862681744,197.5906031233172,3714,00:36.846
28,110,31,31,139,458,32,160,816,558,32,31,30,29,54,30,90,110,32,31,30,64,31,172,28,29,31,32,356,30,32,30,-1738,3626,4730,-2923,10687,-549,60.926832566946175,198.25885853394644,3697,00:36.861
28,110,31,31,141,485,31,96,824,517,32,32,30,29,49,31,29,77,31,32,30,69,31,206,29,29,32,32,358,29,32,30,-1738,3626,4730,-2923,10687,-549,60.68695773859502,203.16918555835431,3573,00:36.876
29,103,32,31,141,516,31,168,783,564,31,31,30,29,49,30,29,61,31,31,30,69,32,151,29,29,31,32,318,30,32,30,-1658,2423,6149,-1830,12392,-417,58.03508279539714,200.4473758069043,3563,00:36.892
29,96,32,32,147,531,32,207,783,596,31,32,30,29,33,31,29,59,31,31,30,62,31,157,28,29,31,32,351,29,31,31,-1109,2772,6971,-1989,14620,-775,57.71034671034671,200.2846027846028,3663,00:36.907
29,102,32,31,139,531,32,187,719,601,32,31,30,30,38,30,30,50,31,31,29,78,31,172,29,40,31,32,357,29,31,30,-88,3240,7186,-1514,16367,-895,59.23186206896552,201.7231724137931,3625,00:36.923
29,94,32,31,139,524,32,150,677,580,31,31,30,29,38,30,31,67,32,32,30,53,31,223,28,34,31,31,352,30,31,30,1049,2893,7844,63,17165,-845,61.28492802709568,200.9283093423652,3543,00:36.938
29,71,31,31,135,527,31,188,668,602,31,32,30,30,37,30,46,57,31,31,30,41,31,215,29,33,32,32,337,29,33,30,1558,2458,9182,1173,17321,-1040,60.36864406779661,200.19166666666663,3540,00:36.953
29,75,31,31,143,504,31,175,678,601,32,31,30,29,39,30,29,49,31,31,30,61,32,229,29,30,32,32,290,29,32,30,1558,2458,9182,1173,17321,-1040,60.27790530846485,198.20631276901003,3485,00:36.969
29,71,31,32,136,529,32,138,680,592,32,32,30,29,54,31,29,47,32,32,30,70,31,201,29,31,31,32,304,29,31,30,2124,2923,10679,2185,17509,-1533,60.10816267666571,200.7956446495529,3467,00:36.984
29,58,32,32,135,514,32,129,684,610,31,32,30,30,66,31,30,54,31,31,30,66,31,180,29,36,31,31,301,29,31,31,3011,2950,11449,3513,17586,-2137,59.49028140411952,202.1837829997099,3447,00:37.000
29,29,32,31,153,531,32,95,705,596,32,31,30,29,32,30,29,47,31,32,30,68,31,175,29,33,31,31,289,29,31,30,3807,3014,12490,4556,16986,-2792,59.56616116562593,202.4390425215581,3363,00:37.015
29,29,32,31,150,562,31,82,740,654,32,32,29,29,31,30,29,37,31,32,30,46,31,206,28,32,31,32,286,30,31,31,4447,3319,14448,5469,16331,-3291,58.61122331217542,201.4430178880554,3466,00:37.030
29,29,31,31,169,590,31,111,763,665,31,31,30,29,31,30,29,69,31,31,30,59,31,200,27,29,32,32,299,30,32,30,4447,3319,14448,5469,16331,-3291,59.09400883489785,199.42214246272775,3622,00:37.046
29,30,31,32,155,614,31,109,775,675,32,31,30,29,31,30,29,40,31,32,30,66,31,239,29,29,31,31,282,29,32,30,5479,2968,16411,6505,15822,-3850,59.188235294117646,198.50861833105336,3655,00:37.061
28,29,32,31,157,660,31,122,801,693,31,31,30,29,32,30,29,52,31,31,30,60,32,238,28,30,31,31,329,29,31,30,6997,2399,17972,6843,15501,-4875,59.118797584667895,199.6454449986873,3809,00:37.076
30,29,32,31,153,695,31,113,801,698,31,32,29,29,41,31,29,57,31,31,30,54,32,242,29,29,31,31,371,29,31,30,9637,2325,18494,6437,15424,-5968,59.47726688928847,201.4660929874133,3893,00:37.092
29,29,32,32,157,709,31,130,824,692,33,33,30,29,51,31,29,74,32,32,30,70,31,223,28,29,32,32,300,29,31,31,13968,2167,16879,6206,14874,-6372,58.96299615877081,197.66261203585148,3905,00:37.107
29,29,31,31,148,716,32,148,819,689,32,31,30,28,59,30,28,75,31,32,30,71,31,222,28,32,32,31,291,29,31,30,18203,1859,14340,5634,13464,-6115,58.855222734254994,197.21146953405017,3906,00:37.123
29,29,31,32,146,726,32,173,844,690,31,31,30,28,50,30,28,85,31,32,30,71,32,222,29,29,31,31,331,29,31,30,18203,1859,14340,5634,13464,-6115,58.937437562437566,197.8123126873127,4004,00:37.138
29,30,31,32,156,740,32,152,879,709,31,31,30,29,32,31,29,58,31,32,30,71,31,232,29,35,31,32,260,29,32,30,20622,1575,10678,4954,11123,-5539,57.887165910237016,195.28920827029756,3966,00:37.153
28,28,32,31,138,790,32,185,931,759,31,32,30,28,32,30,28,60,31,31,30,78,32,241,28,28,31,31,328,28,31,30,21627,-2527,7679,6718,8029,-5666,57.46966452533904,196.36735665001189,4203,00:37.169
28,29,32,31,160,851,31,167,993,792,32,31,29,29,31,31,28,66,32,31,30,59,31,230,28,28,31,31,335,28,32,30,29831,-7761,4511,6954,4225,-6424,56.40269151138716,196.1939268461008,4347,00:37.184
28,29,32,31,161,867,32,201,1034,801,31,124,30,28,32,31,28,66,32,32,30,58,31,208,28,30,31,31,293,29,31,30,31297,-7955,1768,3145,-133,-4171,54.70390625,194.93571428571428,4480,00:37.200
28,29,31,31,137,649,31,200,1002,727,31,175,30,29,80,60,28,46,31,32,30,47,31,193,28,29,32,32,183,348,32,30,31297,-7955,1768,3145,-133,-4171,55.23756218905473,212.2484170058797,4422,00:37.215
28,29,32,25,159,319,30,175,957,620,31,87,30,82,104,75,28,31,31,24,30,29,31,182,28,29,70,2361,351,2174,134,31,-3318,1943,7446,-884,-6813,1478,71.5971007547622,340.34012219959266,8347,00:37.230
28,79,32,22,105,142,31,143,904,635,31,79,30,336,139,49,28,29,31,21,29,32,30,173,173,67,79,2920,449,2233,244,311,-2006,692,7563,-9242,-7443,4761,72.55309321154246,362.1456300602035,9634,00:37.246
27,62,31,20,106,158,30,91,895,705,31,57,31,613,149,31,26,29,31,20,29,24,28,58,735,487,150,3202,661,2268,801,1785,2064,3086,9406,-10358,-8804,5388,72.3985490987959,391.6508488519932,13371,00:37.261
24,28,30,20,80,152,26,59,687,666,30,50,31,849,117,33,24,24,31,20,27,27,25,27,1608,1500,296,3365,1318,2293,1805,2605,690,2586,11354,-2140,-10220,1722,76.97351345304023,413.8546736029536,17877,00:37.276
23,22,30,19,103,205,24,33,771,673,29,57,65,1145,52,78,22,22,29,19,24,23,24,24,1871,2141,640,3417,2000,2127,2131,2895,1976,3667,14904,-297,-13021,2093,78.40083421737873,415.266949561192,20738,00:37.292
22,21,27,19,86,228,24,24,1067,724,28,148,716,1359,87,521,22,21,27,19,21,25,24,30,1668,2285,1433,3350,2165,1965,2121,2516,1976,3667,14904,-297,-13021,2093,77.21350853332163,405.6789365155969,22793,00:37.307
21,21,24,19,81,280,24,29,1733,1013,26,393,1054,1508,38,1341,21,21,25,19,20,22,24,29,1257,2148,2157,3104,2229,1866,2004,2021,3624,2502,16408,-4644,-7285,1367,73.70757366107765,388.105709750936,24572,00:37.323
20,20,24,19,72,343,24,45,2034,1225,26,558,1081,1522,362,1564,20,21,23,19,19,24,24,25,1103,2033,2355,2997,2300,1813,1777,1888,972,1729,9114,-2716,-3127,61,71.70827423167849,377.9122340425532,25380,00:37.338
20,20,23,19,86,426,24,88,2285,1370,25,660,1085,1510,734,1641,42,20,23,19,19,23,24,33,934,1956,2437,2936,2313,1742,1387,1788,987,1990,8265,-1285,-1100,-116,70.18489421281892,367.9048304293715,25712,00:37.353
20,20,23,20,105,539,24,95,2457,1491,26,771,1111,1481,1109,1724,46,29,22,19,19,23,24,29,813,1857,2496,2839,2306,1696,1177,1700,907,1942,8163,-911,-367,-92,68.75653938952932,359.991555283214,26111,00:37.369
20,20,23,19,159,643,23,111,2500,1569,25,830,1138,1453,1332,1727,43,30,22,19,19,19,23,28,822,1831,2604,2785,2257,1641,1175,1724,907,1942,8163,-911,-367,-92,68.22086430877826,356.6774611398964,26634,00:37.384
20,31,22,22,218,723,23,125,2467,1586,25,885,1112,1418,1449,1746,31,38,22,19,19,19,22,28,876,1824,2729,2744,2248,1612,1163,1710,1059,2082,8486,-477,-63,-82,68.31667037366547,354.9234134045077,26976,00:37.399
20,35,22,30,266,769,23,133,2470,1601,24,905,1120,1421,1522,1756,25,48,22,19,19,19,22,26,919,1813,2819,2724,2221,1584,1175,1699,784,1945,8069,-329,144,-53,68.32906750760881,353.75897473506654,27271,00:37.415
20,41,22,28,323,830,22,151,2474,1653,25,937,1110,1401,1634,1776,20,75,21,19,19,22,22,26,926,1756,2875,2698,2206,1547,1129,1669,794,1908,8107,-222,6,-21,68.11160243112421,350.9507770135022,27477,00:37.430
20,50,21,25,380,875,76,190,2515,1698,25,1010,1109,1380,1799,1800,34,148,21,19,19,22,21,27,883,1668,2910,2639,2174,1514,996,1619,778,1864,8030,-140,-95,-30,67.7840863943367,345.5789359627262,27687,00:37.446
20,58,22,27,443,925,230,210,2586,1750,25,1084,1103,1363,1879,1830,75,188,22,19,44,24,21,32,753,1572,2916,2567,2104,1481,818,1564,734,1899,8101,-3,-158,-49,67.40931363718249,338.5387317600432,27755,00:37.461
20,59,22,31,521,989,428,239,2818,1860,25,1162,1075,1338,1998,1887,81,223,21,19,99,26,24,33,522,1441,2875,2475,2004,1454,549,1484,734,1899,8101,-3,-158,-49,66.29391770376232,328.41894468023884,27802,00:37.476
20,75,22,34,596,1048,587,307,2925,1978,25,1279,1041,1311,2125,1922,82,252,32,19,167,27,35,27,411,1292,2790,2370,1918,1419,369,1403,729,1958,8036,109,-283,-48,65.32254192346281,319.4749175863552,27908,00:37.492
21,111,22,37,660,1108,681,329,3005,2056,25,1356,1024,1284,2222,1971,95,272,51,19,200,28,44,34,325,1148,2696,2285,1857,1389,263,1317,736,1971,7947,49,-272,13,64.52024342223018,312.4624664399499,27935,00:37.507
21,153,23,45,735,1170,786,359,3078,2149,25,1452,985,1253,2241,2014,108,322,68,19,275,28,59,41,240,968,2564,2184,1765,1355,176,1219,783,1896,8076,-69,-276,57,63.75620516499283,304.1717718794835,27880,00:37.523
21,194,23,49,797,1234,867,406,3143,2271,25,1537,947,1217,2273,2073,116,386,111,19,350,32,65,38,180,755,2461,2093,1680,1322,101,1118,800,1870,8109,-67,-255,70,62.97797806766055,295.9373924885321,27904,00:37.538
21,214,24,53,866,1307,915,474,3225,2368,25,1631,907,1174,2297,2126,114,414,159,19,420,40,68,37,110,585,2237,2005,1589,1278,67,977,800,1870,8109,-67,-255,70,61.87025156779355,287.8163699271967,27746,00:37.553
21,246,24,53,946,1377,941,573,3238,2453,25,1725,875,1122,2330,2215,132,481,244,19,482,59,73,52,81,412,1937,1903,1484,1240,43,774,775,1886,8065,26,-349,77,61.02231689630167,278.4298223350254,27580,00:37.569
21,295,70,52,1020,1466,946,649,3276,2582,26,1835,851,1050,2387,2372,164,484,345,19,538,85,73,74,51,252,1628,1791,1392,1203,37,508,723,1945,7975,87,-433,94,59.93266647302302,268.42578607218064,27542,00:37.584
21,327,116,55,1087,1560,956,739,3287,2594,26,1920,811,966,2411,2421,175,561,431,19,592,101,92,106,35,151,1225,1685,1307,1163,28,353,792,1909,8015,112,-453,126,59.29169869331284,259.1110501079756,27321,00:37.600
21,345,226,53,1146,1664,972,812,3294,2603,27,2025,788,838,2397,2407,179,612,581,19,648,116,110,154,29,103,751,1577,1218,1146,23,267,800,1932,7983,117,-441,140,58.83849581967515,249.620879525616,27151,00:37.615
21,367,366,63,1202,1789,989,866,3294,2628,27,2131,760,738,2405,2383,202,631,690,20,699,136,111,194,26,48,472,1445,1136,1102,22,168,822,1936,8090,141,-512,158,58.566178909734255,240.95269249198333,27131,00:37.630
21,366,598,94,1282,1891,1009,956,3281,2629,27,2259,730,673,2408,2361,247,654,838,20,755,151,107,242,24,28,236,1273,1020,1030,20,85,822,1936,8090,141,-512,158,58.61213618890719,231.45053999633905,27315,00:37.646
31,383,761,103,1369,2007,1028,996,3261,2618,27,2481,688,626,2406,2319,250,672,946,19,817,173,99,295,20,22,26,967,907,923,20,53,824,1901,8073,171,-592,210,58.342053234723394,222.3402958298246,27313,00:37.661
26,378,924,366,1464,2141,1049,1033,3262,2610,26,2784,645,560,2383,2246,275,691,1070,20,887,216,104,344,20,20,25,615,767,785,20,40,791,1875,8032,253,-635,309,58.672506835515904,212.1412793207656,27796,00:37.676
29,388,1093,141,1575,2280,1080,1093,3241,2607,25,2994,588,491,2365,2180,286,699,1164,31,975,247,95,384,19,20,24,310,588,688,19,24,944,1833,8261,288,-704,395,58.7671484698843,205.4038135745954,27743,00:37.692
34,395,1273,154,1681,2384,1109,1138,3221,2598,24,3203,516,401,2341,2128,320,714,1226,43,1057,288,96,406,19,19,23,100,488,603,20,20,1014,1871,8111,365,-795,441,59.178696241352256,198.76709935097355,28042,00:37.707
35,386,1441,182,1790,2515,1146,1175,3207,2593,24,3220,402,310,2311,2055,334,725,1299,55,1141,322,89,451,19,19,22,30,404,522,19,19,1014,1871,8111,365,-795,441,59.92141391267426,193.15004245984008,28262,00:37.723
40,400,1543,234,1879,2639,1191,1227,3220,2581,23,3200,310,224,2278,1962,341,734,1401,63,1223,361,78,476,19,19,21,19,298,429,19,19,986,1889,8156,573,-1052,433,60.59456991324506,187.97395595518248,28471,00:37.738
41,400,1616,239,1958,2740,1236,1304,3211,2581,23,3195,227,184,2232,1852,357,740,1440,72,1285,382,73,530,19,19,21,19,232,322,19,19,1051,1985,8162,1029,-1377,415,61.14953826780467,183.9566076675528,28588,00:37.753
49,412,1767,252,2020,2882,1289,1379,3209,2570,22,3167,183,121,2171,1706,345,742,1421,80,1339,375,57,568,19,21,21,19,167,233,19,19,1092,2034,8227,1315,-1723,445,61.45337592515012,179.98266652702137,28644,00:37.769
57,426,1801,271,2055,2964,1378,1485,3198,2557,21,3149,137,94,2065,1583,352,760,1452,105,1348,378,48,594,19,18,20,19,143,140,19,19,1117,2094,8195,1397,-2060,524,61.87694856146469,176.50055797733216,28675,00:37.784
67,416,1854,301,2091,3063,1503,1593,3179,2540,22,3103,114,51,1906,1434,363,795,1462,116,1373,402,32,635,19,18,20,19,115,57,20,19,1357,2262,8262,1467,-2513,633,62.59657863563515,172.71312103686154,28702,00:37.800
75,415,1918,297,2111,3145,1705,1712,3152,2509,21,3072,106,45,1613,1284,388,834,1467,134,1401,367,38,663,19,18,20,19,88,28,20,19,1357,2262,8262,1467,-2513,633,63.41603665122113,169.42622722363515,28703,00:37.815
81,424,2021,348,2129,3203,1916,1832,3119,2449,21,3010,95,36,1322,1113,409,895,1405,140,1416,340,22,709,19,18,19,20,62,19,20,19,1487,2337,8276,1274,-2936,732,64.30581829604552,165.85016229800007,28651,00:37.830
89,448,2141,939,2182,3299,2202,2106,3043,2353,21,33,52,28,871,789,509,995,1369,73,1432,262,23,746,19,18,19,31,47,19,21,19,1901,2562,8695,858,-3690,775,68.9972135277502,149.13856019543476,26198,00:37.846
90,453,2152,423,2198,3310,2223,2126,3014,2317,21,2598,54,30,775,739,518,1011,1366,481,1433,230,23,722,19,18,19,19,35,19,21,19,1901,2562,8695,858,-3690,775,66.64269911504425,156.70954487989886,28476,00:37.861
90,478,2180,21,2226,3350,2246,2255,3012,2287,21,3257,43,23,718,673,526,1037,1361,21,1391,173,23,660,19,19,19,35,30,19,21,19,1892,2363,8552,782,-4170,734,65.03311152797933,160.95481895727886,28253,00:37.876
103,511,2180,1098,2313,3409,2219,2423,2941,2233,21,2099,35,21,613,572,606,1047,1349,864,1323,131,23,581,19,18,19,19,32,19,21,19,1892,2363,8552,782,-4170,734,67.29117759080364,148.2500259686299,28881,00:37.892
110,554,2227,585,2346,3452,2188,2545,2887,2192,21,1891,30,20,458,492,658,1068,1332,1074,1317,78,24,504,19,18,19,19,24,19,22,19,1976,2383,8425,1085,-4809,834,67.65450871969375,146.9471147029633,28212,00:37.907
122,586,2269,619,2385,3475,2046,2731,2802,2161,21,1677,24,20,408,391,745,1073,1295,1269,1278,79,75,377,19,18,19,19,26,19,23,19,2287,2577,9051,1172,-5655,1046,67.9183873264507,143.8256852972588,28090,00:37.923
137,630,2318,659,2432,3468,1789,2935,2709,2114,21,1528,21,20,334,256,821,1088,1252,1383,1196,65,106,241,19,18,19,19,28,19,24,19,2488,2844,8945,1206,-6832,1334,67.75993210054898,140.51058220167582,27688,00:37.938
150,659,2353,679,2469,3463,1486,3109,2622,2072,21,1429,21,20,270,154,894,1097,1222,1475,1131,54,156,158,19,18,19,19,28,19,25,19,2656,2528,8203,1386,-8042,1751,67.67888766922796,137.776308086352,27330,00:37.953
162,700,2349,33,2550,3440,1038,3249,2525,2015,20,2919,20,20,312,72,982,1108,1206,22,1066,52,281,80,19,18,19,21,37,19,26,20,3118,2796,9560,1714,-9603,2139,63.76831439393939,148.8829734848485,26400,00:37.969
173,754,2408,22,2611,3418,749,3338,2424,2003,21,2891,20,20,404,31,1066,1057,1139,23,977,53,282,55,19,18,19,21,41,19,26,20,3118,2796,9560,1714,-9603,2139,63.16857438174719,148.01594441466963,26122,00:37.984
182,842,2431,22,2599,3394,762,3325,2333,1951,21,2885,20,20,291,27,1146,988,1105,23,923,50,300,40,19,18,19,21,53,19,27,20,3533,3728,10109,1693,-11381,2611,63.33616092131705,146.99420312258462,25876,00:38.000
188,977,2434,22,2575,3379,800,3305,2281,1953,21,2833,20,20,254,24,1177,822,988,22,909,45,304,45,19,18,19,22,53,20,27,20,4204,4845,10843,1677,-13429,3554,62.794967963744334,146.70456321300202,25596,00:38.015
189,1080,2487,22,2480,3332,811,3232,2358,1956,21,2816,20,21,296,21,1046,640,781,22,885,31,196,48,19,19,20,21,54,20,27,20,5486,6198,12400,2867,-16194,4789,60.85970949541835,147.90958745148254,24991,00:38.030
197,1233,2189,22,2461,3244,532,3048,2357,1968,23,2697,21,21,180,22,1012,463,512,23,725,29,224,67,19,20,24,23,73,20,29,21,6980,4913,16369,3618,-18304,5333,58.959062087748414,148.52521383888677,23499,00:38.046
283,1241,562,24,2447,3079,161,2719,2282,1885,28,1994,22,21,137,23,891,444,628,26,484,35,258,59,20,21,29,25,95,21,30,30,6980,4913,16369,3618,-18304,5333,57.71898120375925,149.98135372925415,20004,00:38.061
307,914,29,2154,2322,2812,30,2159,2247,2107,30,607,23,22,36,24,719,318,381,296,243,51,147,67,20,23,30,21,124,22,31,47,5780,7353,19550,3657,-19398,5887,57.95403801121821,134.5571529706475,18363,00:38.076
155,612,31,1788,1874,2377,31,1318,2199,2101,31,268,24,23,31,27,553,217,131,134,25,57,32,103,22,22,31,25,207,24,32,70,6720,7136,19835,1744,-18420,6507,55.08483704974271,141.50181818181818,14575,00:38.092
24,252,31,537,1250,1783,31,665,1870,1651,32,189,26,25,31,28,406,211,32,31,26,62,31,167,24,28,31,31,262,26,31,46,2083,3623,8224,910,-19398,7732,54.48090172239108,160.23647416413374,9870,00:38.107
26,119,32,31,472,992,31,311,1418,1077,32,124,30,28,32,31,56,75,32,31,29,79,32,153,27,34,31,31,271,29,31,30,-4569,5939,16647,-285,-18042,8534,51.01684905332638,184.9065485495918,5757,00:38.123
27,29,31,31,133,442,31,175,1054,555,32,32,30,29,58,30,39,79,31,32,30,48,31,152,27,41,32,31,330,30,31,30,-4634,5644,10432,-3897,-13155,8191,55.83423107998923,204.0562887153245,3713,00:38.138
28,47,31,31,120,445,31,100,994,474,30,32,30,30,62,30,29,49,31,32,30,30,31,167,28,40,31,31,395,30,31,30,-4634,5644,10432,-3897,-13155,8191,57.07790368271954,211.46317280453255,3530,00:38.153
28,119,32,31,80,446,30,59,917,541,31,32,30,30,82,30,29,78,31,31,31,64,32,129,28,31,31,32,374,30,31,31,-6452,6649,12730,-3874,391,4036,57.3582554517134,208.184650240725,3531,00:38.169
28,118,32,32,114,387,32,92,884,576,31,31,30,30,56,30,77,87,31,31,30,63,32,165,28,33,32,31,356,30,31,31,-4257,2353,6070,-3765,8645,1527,59.448203842940686,202.15483152325257,3591,00:38.184
27,102,32,32,111,371,31,114,847,526,31,32,30,31,81,31,73,79,31,31,30,70,31,173,28,35,31,32,377,30,31,30,-2608,2201,4313,-4476,10265,1867,60.3760237221124,205.15447613668456,3541,00:38.200
29,90,31,31,119,357,31,86,792,552,31,30,29,30,47,30,29,68,32,31,30,69,31,184,29,42,31,32,379,30,32,30,-2121,2882,4689,-4540,10650,2411,60.4021803182086,208.2271655863288,3394,00:38.215
30,98,32,32,134,359,31,67,776,575,32,31,30,30,39,30,28,84,32,31,30,99,31,158,29,41,31,31,376,30,31,30,-1881,3599,6560,-3640,12462,1834,60.9287595084845,206.851521357519,3418,00:38.230
29,90,32,31,132,329,31,80,774,578,31,31,30,30,58,31,29,95,32,32,30,74,32,169,29,34,31,31,379,30,31,31,-1881,3599,6560,-3640,12462,1834,60.63725778038755,206.9263065179096,3406,00:38.246
